participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._round_number,participant._current_page_name,participant.ip_address,participant.time_started,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.my_id,player.interaction_number,player.round_in_interaction,player.treatment,player.action,player.other_action,player.partner_id,player.potential_payoff,player.other_payoff,player.cum_payoff,player.random_number,player.payoff,group.id_in_subsession,group.action1,group.action2,subsession.round_number,session.code,session.label,session.experimenter_name,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
17,9769ts6q,,1,683,691,asymmetric_PD,62,Decision1,127.0.0.1,2017-09-30 14:47:49.122042+00:00,1,,,2700,1,17,7,3,ASYM,M,M,12,55,48,150,15,55,9,M,M,37,vlj2jext,,,,,,0
18,kgzyw40x,,1,684,691,asymmetric_PD,62,Decision2,127.0.0.1,2017-09-30 14:47:49.228480+00:00,1,,,2611,2,18,7,3,ASYM,R,M,11,65,15,140,15,65,6,M,R,37,vlj2jext,,,,,,0
19,15ng2e1g,,1,683,691,asymmetric_PD,62,Decision1,127.0.0.1,2017-09-30 14:47:49.339683+00:00,1,,,2585,1,19,7,3,ASYM,U,R,16,0,100,85,15,0,10,U,R,37,vlj2jext,,,,,,0
20,swgwmg1d,,1,684,691,asymmetric_PD,62,Decision2,127.0.0.1,2017-09-30 14:47:49.507912+00:00,1,,,2538,2,20,7,3,ASYM,M,U,13,80,45,125,15,80,7,U,M,37,vlj2jext,,,,,,0
1,wd0w3zdl,,1,683,691,asymmetric_PD,62,Decision1,127.0.0.1,2017-09-30 14:47:47.335889+00:00,1,,,3480,1,1,7,4,ASYM,D,M,10,65,15,265,7,65,1,D,M,38,vlj2jext,,,,,,0
2,dip77cl2,,1,684,691,asymmetric_PD,62,Decision2,127.0.0.1,2017-09-30 14:47:47.449765+00:00,1,,,2963,2,2,7,4,ASYM,M,D,3,15,65,155,7,15,2,D,M,38,vlj2jext,,,,,,0
3,ptysbdci,,1,683,691,asymmetric_PD,62,Decision1,127.0.0.1,2017-09-30 14:47:47.554200+00:00,1,,,3065,1,3,7,4,ASYM,D,M,2,65,15,300,7,65,2,D,M,38,vlj2jext,,,,,,0
4,nkgl49v2,,1,684,691,asymmetric_PD,62,Decision2,127.0.0.1,2017-09-30 14:47:47.658469+00:00,1,,,2710,2,4,7,4,ASYM,M,D,9,15,65,150,7,15,5,D,M,38,vlj2jext,,,,,,0
5,nwm3d3v7,,1,683,691,asymmetric_PD,62,Decision1,127.0.0.1,2017-09-30 14:47:47.765064+00:00,1,,,2895,1,5,7,4,ASYM,M,R,8,15,65,100,7,15,3,M,R,38,vlj2jext,,,,,,0
6,bvp4wueg,,1,684,691,asymmetric_PD,62,Decision2,127.0.0.1,2017-09-30 14:47:47.875131+00:00,1,,,2243,2,6,7,4,ASYM,M,M,7,48,55,138,7,48,4,M,M,38,vlj2jext,,,,,,0
7,a3k8xs48,,1,683,691,asymmetric_PD,62,Decision1,127.0.0.1,2017-09-30 14:47:47.986217+00:00,1,,,3405,1,7,7,4,ASYM,M,M,6,55,48,275,7,55,4,M,M,38,vlj2jext,,,,,,0
8,fzky02oy,,1,684,691,asymmetric_PD,62,Decision2,127.0.0.1,2017-09-30 14:47:48.091553+00:00,1,,,2418,2,8,7,4,ASYM,R,M,5,65,15,243,7,65,3,M,R,38,vlj2jext,,,,,,0
9,kpllf1qp,,1,683,691,asymmetric_PD,62,Decision1,127.0.0.1,2017-09-30 14:47:48.246196+00:00,1,,,2880,1,9,7,4,ASYM,D,M,4,65,15,310,7,65,5,D,M,38,vlj2jext,,,,,,0
10,wznip3mh,,1,684,691,asymmetric_PD,62,Decision2,127.0.0.1,2017-09-30 14:47:48.356651+00:00,1,,,2460,2,10,7,4,ASYM,M,D,1,15,65,171,7,15,1,D,M,38,vlj2jext,,,,,,0
11,9yb5hw6j,,1,683,691,asymmetric_PD,62,Decision1,127.0.0.1,2017-09-30 14:47:48.465826+00:00,1,,,2895,1,11,7,4,ASYM,M,R,18,15,65,185,7,15,6,M,R,38,vlj2jext,,,,,,0
12,sqxv7m8z,,1,684,691,asymmetric_PD,62,Decision2,127.0.0.1,2017-09-30 14:47:48.583454+00:00,1,,,2874,2,12,7,4,ASYM,R,M,17,65,15,243,7,65,9,M,R,38,vlj2jext,,,,,,0
13,0cg6wyyo,,1,683,691,asymmetric_PD,62,Decision1,127.0.0.1,2017-09-30 14:47:48.690149+00:00,1,,,2940,1,13,7,4,ASYM,D,R,20,30,30,170,7,30,7,D,R,38,vlj2jext,,,,,,0
14,e5ou5lf7,,1,684,691,asymmetric_PD,62,Decision2,127.0.0.1,2017-09-30 14:47:48.795538+00:00,1,,,2402,2,14,7,4,ASYM,M,U,15,80,45,205,7,80,8,U,M,38,vlj2jext,,,,,,0
15,sfdf8wiy,,1,683,691,asymmetric_PD,62,Decision1,127.0.0.1,2017-09-30 14:47:48.903589+00:00,1,,,2905,1,15,7,4,ASYM,U,M,14,45,80,185,7,45,8,U,M,38,vlj2jext,,,,,,0
16,aq7wbfkh,,1,684,691,asymmetric_PD,62,Decision2,127.0.0.1,2017-09-30 14:47:49.009148+00:00,1,,,3480,2,16,7,4,ASYM,L,U,19,60,90,238,7,60,10,U,L,38,vlj2jext,,,,,,0
17,9769ts6q,,1,683,691,asymmetric_PD,62,Decision1,127.0.0.1,2017-09-30 14:47:49.122042+00:00,1,,,2700,1,17,7,4,ASYM,M,R,12,15,65,165,7,15,9,M,R,38,vlj2jext,,,,,,0
18,kgzyw40x,,1,684,691,asymmetric_PD,62,Decision2,127.0.0.1,2017-09-30 14:47:49.228480+00:00,1,,,2611,2,18,7,4,ASYM,R,M,11,65,15,205,7,65,6,M,R,38,vlj2jext,,,,,,0
19,15ng2e1g,,1,683,691,asymmetric_PD,62,Decision1,127.0.0.1,2017-09-30 14:47:49.339683+00:00,1,,,2585,1,19,7,4,ASYM,U,L,16,90,60,175,7,90,10,U,L,38,vlj2jext,,,,,,0
20,swgwmg1d,,1,684,691,asymmetric_PD,62,Decision2,127.0.0.1,2017-09-30 14:47:49.507912+00:00,1,,,2538,2,20,7,4,ASYM,R,D,13,30,30,155,7,30,7,D,R,38,vlj2jext,,,,,,0
1,wd0w3zdl,,1,683,691,asymmetric_PD,62,Decision1,127.0.0.1,2017-09-30 14:47:47.335889+00:00,1,,,3480,1,1,7,5,ASYM,M,M,10,55,48,320,20,55,1,M,M,39,vlj2jext,,,,,,0
2,dip77cl2,,1,684,691,asymmetric_PD,62,Decision2,127.0.0.1,2017-09-30 14:47:47.449765+00:00,1,,,2963,2,2,7,5,ASYM,M,D,3,15,65,170,20,15,2,D,M,39,vlj2jext,,,,,,0
3,ptysbdci,,1,683,691,asymmetric_PD,62,Decision1,127.0.0.1,2017-09-30 14:47:47.554200+00:00,1,,,3065,1,3,7,5,ASYM,D,M,2,65,15,365,20,65,2,D,M,39,vlj2jext,,,,,,0
4,nkgl49v2,,1,684,691,asymmetric_PD,62,Decision2,127.0.0.1,2017-09-30 14:47:47.658469+00:00,1,,,2710,2,4,7,5,ASYM,L,U,9,60,90,210,20,60,5,U,L,39,vlj2jext,,,,,,0
5,nwm3d3v7,,1,683,691,asymmetric_PD,62,Decision1,127.0.0.1,2017-09-30 14:47:47.765064+00:00,1,,,2895,1,5,7,5,ASYM,U,L,8,90,60,190,20,90,3,U,L,39,vlj2jext,,,,,,0
6,bvp4wueg,,1,684,691,asymmetric_PD,62,Decision2,127.0.0.1,2017-09-30 14:47:47.875131+00:00,1,,,2243,2,6,7,5,ASYM,M,D,7,15,65,153,20,15,4,D,M,39,vlj2jext,,,,,,0
7,a3k8xs48,,1,683,691,asymmetric_PD,62,Decision1,127.0.0.1,2017-09-30 14:47:47.986217+00:00,1,,,3405,1,7,7,5,ASYM,D,M,6,65,15,340,20,65,4,D,M,39,vlj2jext,,,,,,0
8,fzky02oy,,1,684,691,asymmetric_PD,62,Decision2,127.0.0.1,2017-09-30 14:47:48.091553+00:00,1,,,2418,2,8,7,5,ASYM,L,U,5,60,90,303,20,60,3,U,L,39,vlj2jext,,,,,,0
9,kpllf1qp,,1,683,691,asymmetric_PD,62,Decision1,127.0.0.1,2017-09-30 14:47:48.246196+00:00,1,,,2880,1,9,7,5,ASYM,U,L,4,90,60,400,20,90,5,U,L,39,vlj2jext,,,,,,0
10,wznip3mh,,1,684,691,asymmetric_PD,62,Decision2,127.0.0.1,2017-09-30 14:47:48.356651+00:00,1,,,2460,2,10,7,5,ASYM,M,M,1,48,55,219,20,48,1,M,M,39,vlj2jext,,,,,,0
11,9yb5hw6j,,1,683,691,asymmetric_PD,62,Decision1,127.0.0.1,2017-09-30 14:47:48.465826+00:00,1,,,2895,1,11,7,5,ASYM,D,R,18,30,30,215,20,30,6,D,R,39,vlj2jext,,,,,,0
12,sqxv7m8z,,1,684,691,asymmetric_PD,62,Decision2,127.0.0.1,2017-09-30 14:47:48.583454+00:00,1,,,2874,2,12,7,5,ASYM,R,D,17,30,30,273,20,30,9,D,R,39,vlj2jext,,,,,,0
13,0cg6wyyo,,1,683,691,asymmetric_PD,62,Decision1,127.0.0.1,2017-09-30 14:47:48.690149+00:00,1,,,2940,1,13,7,5,ASYM,D,L,20,100,0,270,20,100,7,D,L,39,vlj2jext,,,,,,0
14,e5ou5lf7,,1,684,691,asymmetric_PD,62,Decision2,127.0.0.1,2017-09-30 14:47:48.795538+00:00,1,,,2402,2,14,7,5,ASYM,L,D,15,0,100,205,20,0,8,D,L,39,vlj2jext,,,,,,0
15,sfdf8wiy,,1,683,691,asymmetric_PD,62,Decision1,127.0.0.1,2017-09-30 14:47:48.903589+00:00,1,,,2905,1,15,7,5,ASYM,D,L,14,100,0,285,20,100,8,D,L,39,vlj2jext,,,,,,0
16,aq7wbfkh,,1,684,691,asymmetric_PD,62,Decision2,127.0.0.1,2017-09-30 14:47:49.009148+00:00,1,,,3480,2,16,7,5,ASYM,M,U,19,80,45,318,20,80,10,U,M,39,vlj2jext,,,,,,0
17,9769ts6q,,1,683,691,asymmetric_PD,62,Decision1,127.0.0.1,2017-09-30 14:47:49.122042+00:00,1,,,2700,1,17,7,5,ASYM,D,R,12,30,30,195,20,30,9,D,R,39,vlj2jext,,,,,,0
18,kgzyw40x,,1,684,691,asymmetric_PD,62,Decision2,127.0.0.1,2017-09-30 14:47:49.228480+00:00,1,,,2611,2,18,7,5,ASYM,R,D,11,30,30,235,20,30,6,D,R,39,vlj2jext,,,,,,0
19,15ng2e1g,,1,683,691,asymmetric_PD,62,Decision1,127.0.0.1,2017-09-30 14:47:49.339683+00:00,1,,,2585,1,19,7,5,ASYM,U,M,16,45,80,220,20,45,10,U,M,39,vlj2jext,,,,,,0
20,swgwmg1d,,1,684,691,asymmetric_PD,62,Decision2,127.0.0.1,2017-09-30 14:47:49.507912+00:00,1,,,2538,2,20,7,5,ASYM,L,D,13,0,100,155,20,0,7,D,L,39,vlj2jext,,,,,,0
1,wd0w3zdl,,1,683,691,asymmetric_PD,62,Decision1,127.0.0.1,2017-09-30 14:47:47.335889+00:00,1,,,3480,1,1,8,1,ASYM,D,L,6,100,0,100,13,100,1,D,L,40,vlj2jext,,,,,,0
2,dip77cl2,,1,684,691,asymmetric_PD,62,Decision2,127.0.0.1,2017-09-30 14:47:47.449765+00:00,1,,,2963,2,2,8,1,ASYM,L,D,7,0,100,0,13,0,4,D,L,40,vlj2jext,,,,,,0
3,ptysbdci,,1,683,691,asymmetric_PD,62,Decision1,127.0.0.1,2017-09-30 14:47:47.554200+00:00,1,,,3065,1,3,8,1,ASYM,U,L,8,90,60,90,13,90,2,U,L,40,vlj2jext,,,,,,0
4,nkgl49v2,,1,684,691,asymmetric_PD,62,Decision2,127.0.0.1,2017-09-30 14:47:47.658469+00:00,1,,,2710,2,4,8,1,ASYM,M,U,9,80,45,80,13,80,5,U,M,40,vlj2jext,,,,,,0
5,nwm3d3v7,,1,683,691,asymmetric_PD,62,Decision1,127.0.0.1,2017-09-30 14:47:47.765064+00:00,1,,,2895,1,5,8,1,ASYM,D,L,10,100,0,100,13,100,3,D,L,40,vlj2jext,,,,,,0
6,bvp4wueg,,1,684,691,asymmetric_PD,62,Decision2,127.0.0.1,2017-09-30 14:47:47.875131+00:00,1,,,2243,2,6,8,1,ASYM,L,D,1,0,100,0,13,0,1,D,L,40,vlj2jext,,,,,,0
7,a3k8xs48,,1,683,691,asymmetric_PD,62,Decision1,127.0.0.1,2017-09-30 14:47:47.986217+00:00,1,,,3405,1,7,8,1,ASYM,D,L,2,100,0,100,13,100,4,D,L,40,vlj2jext,,,,,,0
8,fzky02oy,,1,684,691,asymmetric_PD,62,Decision2,127.0.0.1,2017-09-30 14:47:48.091553+00:00,1,,,2418,2,8,8,1,ASYM,L,U,3,60,90,60,13,60,2,U,L,40,vlj2jext,,,,,,0
9,kpllf1qp,,1,683,691,asymmetric_PD,62,Decision1,127.0.0.1,2017-09-30 14:47:48.246196+00:00,1,,,2880,1,9,8,1,ASYM,U,M,4,45,80,45,13,45,5,U,M,40,vlj2jext,,,,,,0
10,wznip3mh,,1,684,691,asymmetric_PD,62,Decision2,127.0.0.1,2017-09-30 14:47:48.356651+00:00,1,,,2460,2,10,8,1,ASYM,L,D,5,0,100,0,13,0,3,D,L,40,vlj2jext,,,,,,0
11,9yb5hw6j,,1,683,691,asymmetric_PD,62,Decision1,127.0.0.1,2017-09-30 14:47:48.465826+00:00,1,,,2895,1,11,8,1,ASYM,U,R,14,0,100,0,13,0,6,U,R,40,vlj2jext,,,,,,0
12,sqxv7m8z,,1,684,691,asymmetric_PD,62,Decision2,127.0.0.1,2017-09-30 14:47:48.583454+00:00,1,,,2874,2,12,8,1,ASYM,R,D,15,30,30,30,13,30,8,D,R,40,vlj2jext,,,,,,0
13,0cg6wyyo,,1,683,691,asymmetric_PD,62,Decision1,127.0.0.1,2017-09-30 14:47:48.690149+00:00,1,,,2940,1,13,8,1,ASYM,M,R,20,15,65,15,13,15,7,M,R,40,vlj2jext,,,,,,0
14,e5ou5lf7,,1,684,691,asymmetric_PD,62,Decision2,127.0.0.1,2017-09-30 14:47:48.795538+00:00,1,,,2402,2,14,8,1,ASYM,R,U,11,100,0,100,13,100,6,U,R,40,vlj2jext,,,,,,0
15,sfdf8wiy,,1,683,691,asymmetric_PD,62,Decision1,127.0.0.1,2017-09-30 14:47:48.903589+00:00,1,,,2905,1,15,8,1,ASYM,D,R,12,30,30,30,13,30,8,D,R,40,vlj2jext,,,,,,0
16,aq7wbfkh,,1,684,691,asymmetric_PD,62,Decision2,127.0.0.1,2017-09-30 14:47:49.009148+00:00,1,,,3480,2,16,8,1,ASYM,L,U,17,60,90,60,13,60,9,U,L,40,vlj2jext,,,,,,0
17,9769ts6q,,1,683,691,asymmetric_PD,62,Decision1,127.0.0.1,2017-09-30 14:47:49.122042+00:00,1,,,2700,1,17,8,1,ASYM,U,L,16,90,60,90,13,90,9,U,L,40,vlj2jext,,,,,,0
18,kgzyw40x,,1,684,691,asymmetric_PD,62,Decision2,127.0.0.1,2017-09-30 14:47:49.228480+00:00,1,,,2611,2,18,8,1,ASYM,L,U,19,60,90,60,13,60,10,U,L,40,vlj2jext,,,,,,0
19,15ng2e1g,,1,683,691,asymmetric_PD,62,Decision1,127.0.0.1,2017-09-30 14:47:49.339683+00:00,1,,,2585,1,19,8,1,ASYM,U,L,18,90,60,90,13,90,10,U,L,40,vlj2jext,,,,,,0
20,swgwmg1d,,1,684,691,asymmetric_PD,62,Decision2,127.0.0.1,2017-09-30 14:47:49.507912+00:00,1,,,2538,2,20,8,1,ASYM,R,M,13,65,15,65,13,65,7,M,R,40,vlj2jext,,,,,,0
1,wd0w3zdl,,1,683,691,asymmetric_PD,62,Decision1,127.0.0.1,2017-09-30 14:47:47.335889+00:00,1,,,3480,1,1,8,2,ASYM,D,L,6,100,0,200,11,100,1,D,L,41,vlj2jext,,,,,,0
2,dip77cl2,,1,684,691,asymmetric_PD,62,Decision2,127.0.0.1,2017-09-30 14:47:47.449765+00:00,1,,,2963,2,2,8,2,ASYM,M,M,7,48,55,48,11,48,4,M,M,41,vlj2jext,,,,,,0
3,ptysbdci,,1,683,691,asymmetric_PD,62,Decision1,127.0.0.1,2017-09-30 14:47:47.554200+00:00,1,,,3065,1,3,8,2,ASYM,U,R,8,0,100,90,11,0,2,U,R,41,vlj2jext,,,,,,0
4,nkgl49v2,,1,684,691,asymmetric_PD,62,Decision2,127.0.0.1,2017-09-30 14:47:47.658469+00:00,1,,,2710,2,4,8,2,ASYM,R,M,9,65,15,145,11,65,5,M,R,41,vlj2jext,,,,,,0
5,nwm3d3v7,,1,683,691,asymmetric_PD,62,Decision1,127.0.0.1,2017-09-30 14:47:47.765064+00:00,1,,,2895,1,5,8,2,ASYM,M,L,10,95,30,195,11,95,3,M,L,41,vlj2jext,,,,,,0
6,bvp4wueg,,1,684,691,asymmetric_PD,62,Decision2,127.0.0.1,2017-09-30 14:47:47.875131+00:00,1,,,2243,2,6,8,2,ASYM,L,D,1,0,100,0,11,0,1,D,L,41,vlj2jext,,,,,,0
7,a3k8xs48,,1,683,691,asymmetric_PD,62,Decision1,127.0.0.1,2017-09-30 14:47:47.986217+00:00,1,,,3405,1,7,8,2,ASYM,M,M,2,55,48,155,11,55,4,M,M,41,vlj2jext,,,,,,0
8,fzky02oy,,1,684,691,asymmetric_PD,62,Decision2,127.0.0.1,2017-09-30 14:47:48.091553+00:00,1,,,2418,2,8,8,2,ASYM,R,U,3,100,0,160,11,100,2,U,R,41,vlj2jext,,,,,,0
9,kpllf1qp,,1,683,691,asymmetric_PD,62,Decision1,127.0.0.1,2017-09-30 14:47:48.246196+00:00,1,,,2880,1,9,8,2,ASYM,M,R,4,15,65,60,11,15,5,M,R,41,vlj2jext,,,,,,0
10,wznip3mh,,1,684,691,asymmetric_PD,62,Decision2,127.0.0.1,2017-09-30 14:47:48.356651+00:00,1,,,2460,2,10,8,2,ASYM,L,M,5,30,95,30,11,30,3,M,L,41,vlj2jext,,,,,,0
11,9yb5hw6j,,1,683,691,asymmetric_PD,62,Decision1,127.0.0.1,2017-09-30 14:47:48.465826+00:00,1,,,2895,1,11,8,2,ASYM,M,R,14,15,65,15,11,15,6,M,R,41,vlj2jext,,,,,,0
12,sqxv7m8z,,1,684,691,asymmetric_PD,62,Decision2,127.0.0.1,2017-09-30 14:47:48.583454+00:00,1,,,2874,2,12,8,2,ASYM,L,U,15,60,90,90,11,60,8,U,L,41,vlj2jext,,,,,,0
13,0cg6wyyo,,1,683,691,asymmetric_PD,62,Decision1,127.0.0.1,2017-09-30 14:47:48.690149+00:00,1,,,2940,1,13,8,2,ASYM,D,M,20,65,15,80,11,65,7,D,M,41,vlj2jext,,,,,,0
14,e5ou5lf7,,1,684,691,asymmetric_PD,62,Decision2,127.0.0.1,2017-09-30 14:47:48.795538+00:00,1,,,2402,2,14,8,2,ASYM,R,M,11,65,15,165,11,65,6,M,R,41,vlj2jext,,,,,,0
15,sfdf8wiy,,1,683,691,asymmetric_PD,62,Decision1,127.0.0.1,2017-09-30 14:47:48.903589+00:00,1,,,2905,1,15,8,2,ASYM,U,L,12,90,60,120,11,90,8,U,L,41,vlj2jext,,,,,,0
16,aq7wbfkh,,1,684,691,asymmetric_PD,62,Decision2,127.0.0.1,2017-09-30 14:47:49.009148+00:00,1,,,3480,2,16,8,2,ASYM,R,D,17,30,30,90,11,30,9,D,R,41,vlj2jext,,,,,,0
17,9769ts6q,,1,683,691,asymmetric_PD,62,Decision1,127.0.0.1,2017-09-30 14:47:49.122042+00:00,1,,,2700,1,17,8,2,ASYM,D,R,16,30,30,120,11,30,9,D,R,41,vlj2jext,,,,,,0
18,kgzyw40x,,1,684,691,asymmetric_PD,62,Decision2,127.0.0.1,2017-09-30 14:47:49.228480+00:00,1,,,2611,2,18,8,2,ASYM,L,U,19,60,90,120,11,60,10,U,L,41,vlj2jext,,,,,,0
19,15ng2e1g,,1,683,691,asymmetric_PD,62,Decision1,127.0.0.1,2017-09-30 14:47:49.339683+00:00,1,,,2585,1,19,8,2,ASYM,U,L,18,90,60,180,11,90,10,U,L,41,vlj2jext,,,,,,0
20,swgwmg1d,,1,684,691,asymmetric_PD,62,Decision2,127.0.0.1,2017-09-30 14:47:49.507912+00:00,1,,,2538,2,20,8,2,ASYM,M,D,13,15,65,80,11,15,7,D,M,41,vlj2jext,,,,,,0
1,wd0w3zdl,,1,683,691,asymmetric_PD,62,Decision1,127.0.0.1,2017-09-30 14:47:47.335889+00:00,1,,,3480,1,1,8,3,ASYM,U,M,6,45,80,245,15,45,1,U,M,42,vlj2jext,,,,,,0
2,dip77cl2,,1,684,691,asymmetric_PD,62,Decision2,127.0.0.1,2017-09-30 14:47:47.449765+00:00,1,,,2963,2,2,8,3,ASYM,L,U,7,60,90,108,15,60,4,U,L,42,vlj2jext,,,,,,0
3,ptysbdci,,1,683,691,asymmetric_PD,62,Decision1,127.0.0.1,2017-09-30 14:47:47.554200+00:00,1,,,3065,1,3,8,3,ASYM,M,M,8,55,48,145,15,55,2,M,M,42,vlj2jext,,,,,,0
4,nkgl49v2,,1,684,691,asymmetric_PD,62,Decision2,127.0.0.1,2017-09-30 14:47:47.658469+00:00,1,,,2710,2,4,8,3,ASYM,R,D,9,30,30,175,15,30,5,D,R,42,vlj2jext,,,,,,0
5,nwm3d3v7,,1,683,691,asymmetric_PD,62,Decision1,127.0.0.1,2017-09-30 14:47:47.765064+00:00,1,,,2895,1,5,8,3,ASYM,M,M,10,55,48,250,15,55,3,M,M,42,vlj2jext,,,,,,0
6,bvp4wueg,,1,684,691,asymmetric_PD,62,Decision2,127.0.0.1,2017-09-30 14:47:47.875131+00:00,1,,,2243,2,6,8,3,ASYM,M,U,1,80,45,80,15,80,1,U,M,42,vlj2jext,,,,,,0
7,a3k8xs48,,1,683,691,asymmetric_PD,62,Decision1,127.0.0.1,2017-09-30 14:47:47.986217+00:00,1,,,3405,1,7,8,3,ASYM,U,L,2,90,60,245,15,90,4,U,L,42,vlj2jext,,,,,,0
8,fzky02oy,,1,684,691,asymmetric_PD,62,Decision2,127.0.0.1,2017-09-30 14:47:48.091553+00:00,1,,,2418,2,8,8,3,ASYM,M,M,3,48,55,208,15,48,2,M,M,42,vlj2jext,,,,,,0
9,kpllf1qp,,1,683,691,asymmetric_PD,62,Decision1,127.0.0.1,2017-09-30 14:47:48.246196+00:00,1,,,2880,1,9,8,3,ASYM,D,R,4,30,30,90,15,30,5,D,R,42,vlj2jext,,,,,,0
10,wznip3mh,,1,684,691,asymmetric_PD,62,Decision2,127.0.0.1,2017-09-30 14:47:48.356651+00:00,1,,,2460,2,10,8,3,ASYM,M,M,5,48,55,78,15,48,3,M,M,42,vlj2jext,,,,,,0
11,9yb5hw6j,,1,683,691,asymmetric_PD,62,Decision1,127.0.0.1,2017-09-30 14:47:48.465826+00:00,1,,,2895,1,11,8,3,ASYM,U,R,14,0,100,15,15,0,6,U,R,42,vlj2jext,,,,,,0
12,sqxv7m8z,,1,684,691,asymmetric_PD,62,Decision2,127.0.0.1,2017-09-30 14:47:48.583454+00:00,1,,,2874,2,12,8,3,ASYM,L,D,15,0,100,90,15,0,8,D,L,42,vlj2jext,,,,,,0
13,0cg6wyyo,,1,683,691,asymmetric_PD,62,Decision1,127.0.0.1,2017-09-30 14:47:48.690149+00:00,1,,,2940,1,13,8,3,ASYM,M,M,20,55,48,135,15,55,7,M,M,42,vlj2jext,,,,,,0
14,e5ou5lf7,,1,684,691,asymmetric_PD,62,Decision2,127.0.0.1,2017-09-30 14:47:48.795538+00:00,1,,,2402,2,14,8,3,ASYM,R,U,11,100,0,265,15,100,6,U,R,42,vlj2jext,,,,,,0
15,sfdf8wiy,,1,683,691,asymmetric_PD,62,Decision1,127.0.0.1,2017-09-30 14:47:48.903589+00:00,1,,,2905,1,15,8,3,ASYM,D,L,12,100,0,220,15,100,8,D,L,42,vlj2jext,,,,,,0
16,aq7wbfkh,,1,684,691,asymmetric_PD,62,Decision2,127.0.0.1,2017-09-30 14:47:49.009148+00:00,1,,,3480,2,16,8,3,ASYM,R,M,17,65,15,155,15,65,9,M,R,42,vlj2jext,,,,,,0
17,9769ts6q,,1,683,691,asymmetric_PD,62,Decision1,127.0.0.1,2017-09-30 14:47:49.122042+00:00,1,,,2700,1,17,8,3,ASYM,M,R,16,15,65,135,15,15,9,M,R,42,vlj2jext,,,,,,0
18,kgzyw40x,,1,684,691,asymmetric_PD,62,Decision2,127.0.0.1,2017-09-30 14:47:49.228480+00:00,1,,,2611,2,18,8,3,ASYM,R,D,19,30,30,150,15,30,10,D,R,42,vlj2jext,,,,,,0
19,15ng2e1g,,1,683,691,asymmetric_PD,62,Decision1,127.0.0.1,2017-09-30 14:47:49.339683+00:00,1,,,2585,1,19,8,3,ASYM,D,R,18,30,30,210,15,30,10,D,R,42,vlj2jext,,,,,,0
20,swgwmg1d,,1,684,691,asymmetric_PD,62,Decision2,127.0.0.1,2017-09-30 14:47:49.507912+00:00,1,,,2538,2,20,8,3,ASYM,M,M,13,48,55,128,15,48,7,M,M,42,vlj2jext,,,,,,0
1,wd0w3zdl,,1,683,691,asymmetric_PD,62,Decision1,127.0.0.1,2017-09-30 14:47:47.335889+00:00,1,,,3480,1,1,8,4,ASYM,D,M,6,65,15,310,10,65,1,D,M,43,vlj2jext,,,,,,0
2,dip77cl2,,1,684,691,asymmetric_PD,62,Decision2,127.0.0.1,2017-09-30 14:47:47.449765+00:00,1,,,2963,2,2,8,4,ASYM,L,M,7,30,95,138,10,30,4,M,L,43,vlj2jext,,,,,,0
3,ptysbdci,,1,683,691,asymmetric_PD,62,Decision1,127.0.0.1,2017-09-30 14:47:47.554200+00:00,1,,,3065,1,3,8,4,ASYM,U,L,8,90,60,235,10,90,2,U,L,43,vlj2jext,,,,,,0
4,nkgl49v2,,1,684,691,asymmetric_PD,62,Decision2,127.0.0.1,2017-09-30 14:47:47.658469+00:00,1,,,2710,2,4,8,4,ASYM,M,M,9,48,55,223,10,48,5,M,M,43,vlj2jext,,,,,,0
5,nwm3d3v7,,1,683,691,asymmetric_PD,62,Decision1,127.0.0.1,2017-09-30 14:47:47.765064+00:00,1,,,2895,1,5,8,4,ASYM,D,R,10,30,30,280,10,30,3,D,R,43,vlj2jext,,,,,,0
6,bvp4wueg,,1,684,691,asymmetric_PD,62,Decision2,127.0.0.1,2017-09-30 14:47:47.875131+00:00,1,,,2243,2,6,8,4,ASYM,M,D,1,15,65,95,10,15,1,D,M,43,vlj2jext,,,,,,0
7,a3k8xs48,,1,683,691,asymmetric_PD,62,Decision1,127.0.0.1,2017-09-30 14:47:47.986217+00:00,1,,,3405,1,7,8,4,ASYM,M,L,2,95,30,340,10,95,4,M,L,43,vlj2jext,,,,,,0
8,fzky02oy,,1,684,691,asymmetric_PD,62,Decision2,127.0.0.1,2017-09-30 14:47:48.091553+00:00,1,,,2418,2,8,8,4,ASYM,L,U,3,60,90,268,10,60,2,U,L,43,vlj2jext,,,,,,0
9,kpllf1qp,,1,683,691,asymmetric_PD,62,Decision1,127.0.0.1,2017-09-30 14:47:48.246196+00:00,1,,,2880,1,9,8,4,ASYM,M,M,4,55,48,145,10,55,5,M,M,43,vlj2jext,,,,,,0
10,wznip3mh,,1,684,691,asymmetric_PD,62,Decision2,127.0.0.1,2017-09-30 14:47:48.356651+00:00,1,,,2460,2,10,8,4,ASYM,R,D,5,30,30,108,10,30,3,D,R,43,vlj2jext,,,,,,0
11,9yb5hw6j,,1,683,691,asymmetric_PD,62,Decision1,127.0.0.1,2017-09-30 14:47:48.465826+00:00,1,,,2895,1,11,8,4,ASYM,U,L,14,90,60,105,10,90,6,U,L,43,vlj2jext,,,,,,0
